,asin,overall,review
3921694,B016XTRBIU,5,"Amazing product. i don't print a lot, I bought this about a year ago and still working fine. Original hp ink go dry after some time with no use but this one working fine. I think all negative reviews are from competitors, ignore them and give it a try, you can't go wrong with this price. After one year still working fine"
3921695,B016XTRBIU,4,The ink cartridges fit into my printer perfectly and printed just as I expected. A good product overall. They fit perfect in the printer
3921696,B016XTRBIU,1,Only because I ordered the wrong number so it is my fault not the company's One Star
3921697,B016XTRBIU,5,"The ink cartridge was bought to replace genuine HP ink cartridges that were bought last year. The genuine HP ink worked well, but didn't last long at all. This time I did some research about replacement and found MIROO. Just like most online shoppers, I read the item description, features, and other reviews before ordering. This purchase is really a good deal in terms of price, shipping, and customer service. The ink cartridges have worked just as the seller has described. The warning on the printer isn't an issue at all. The prints look as good as using genuine HP ink. There is one tip for other shoppers: place the ink cartridges upright for one minute before installing them to your printer. I read this either from the seller or another reviewer. SO I didn't experience any leak issue. With the unbeatable price and durability, I am happy about this purchase. Hope this time the ink cartridges will last long. Good quality with reasonable price"
3921698,B016XTRBIU,5,"These fit perfect! I haven't used my printer to much but Im so happy I found this product
Becareful when loading may leak ink but that seems normal. 6500a ink jet HP Perfect Fit"
3921699,B016XTRBIU,5,I've only used it once since I received it but it worked very well.  My HP printer recognized it was not an HP product but continued to process the ink.  So far from one use it gave me no issues and provided the same quality printing. I've only used it once since I received it but ...
3921700,B016XTRBIU,2,"I  really got the wrong ones it should been 902xl instead of 920xl. I got the cartridges already installed, but they don't work. I really got the wrong ones it should been 902xl ..."
3921701,B016XTRBIU,2,I believe that the type of ink (not HP ink) pplayed  a major factor in the operation of the new printheadthat supposedly was suited fo my HP Officejet 6500A PLus. I believe that the type of ink (not HP ink) ...
3921702,B016XTRBIU,5,THEY ARE A REPLASMENT FROM BEFORE THEY ARE REAL GOOD NO PROBLEM Five Stars
3921704,B016XTRBIU,5,"Well when you see what the major manufacturers charge for these and then try these, makes you resent the obvious gouge.  These worked perfectly for me with the exception that every print process, my printer will not print until it tells me that they are not genuine XX printer cartridges and makes me click ok before it will print.  Another annoyance from the printer people, not these cartridges.  I will never pay for XX cartridges again and I resent that they have built in the ""these are not genuine ....""  and you can't disable it.  Now we just need these cartridge people to start making printers so I don't get that annoying message.  Nice.... Works Perfect, Printer Manufacturer doesn't like it, Whaaah...."
3921705,B016XTRBIU,5,"Surely beats the expensive brand, great price great"
3921706,B016XTRBIU,5,Works great for our HP 6500 Five Stars
3921707,B016XTRBIU,1,"Do not buy these! The print quality is terrible. They dry up half way through a print, and you end up with half of your page barely visible. DO NOT BUY THESE!"
3921708,B016XTRBIU,2,"This is the second non-HP brand I have tried. I am now on my second set for this brand. The first set ran through almost OK; I only had to ""Clean Print Heads"" a few times. I now I find that I have to ""Clean Prints Heads"" way too many times, and it seems like it is getting worse. I'm up to almost every other day. I guess, sadly, it's time to go back to HP. and it seems like it is getting worse"
3921709,B016XTRBIU,4,Good replacement. No mess. Good quality
3921710,B016XTRBIU,5,Ink cartridges work fine and the price is much cheaper. Five Stars
3921711,B016XTRBIU,5,Works great Five Stars
3921712,B016XTRBIU,5,Worked well in my printer after the printer indicated it was not an HP cartridge.  Price point is excellent! I will purchase more when these get low. Great value
3921713,B016XTRBIU,4,"These worked perfectly for me, the red was more pink though. Other than that, they are great! Worked for me"
3921714,B016XTRBIU,5,perfect and the right price Five Stars
3921715,B016XTRBIU,4,working great Four Stars
3921716,B016XTRBIU,1,"Good thing I checked before putting the cartridges into my printer, as I turned the black over it leaked. The other colors are fine. Hopefully they replace the black for me and I will change my review. Good thing I checked before putting the cartridges into my ..."
3921717,B016XTRBIU,5,Unlike other replacement carts I have purchased - I unwrapped these put them into the printer and they worked perfectly. I will buy these again for all my printers. Worked great the FIRST time!
3921719,B016XTRBIU,1,You get what you pay for. It lasted for a minute. Dont waste your money. You get what you pay for.
3921720,B016XTRBIU,1,"The first time I printed on my printer with the new ink they printed fine now they are not printing at all, my printer says my cartriges are low. I'm very disappointed. ... on my printer with the new ink they printed fine now they are not printing at all"
3921721,B016XTRBIU,1,Does not work in my printer. One Star
3921722,B016XTRBIU,1,Worse thing I ever purchased from Amazon. Liquid ink all over the place Don't waste money on non HP ink cartridges
3921723,B016XTRBIU,4,"Good product. Some cartridges do seem to stop being effective even if there is still ink visible. Overall, much cheaper than buying HP products. Good not Perfect"
3921724,B016XTRBIU,5,Great printer cartridges!  Have ordered two more from this seller.  Will continue to buy in the future. Five Stars
3921725,B016XTRBIU,5,"Got it on Thursday when said delivered it was with other order packed with 3 boxes of folders thought
was pkg  separate just opened folders today and there was my ink cartridges (MIROO) been gone
and looked for package everywhere thank so much now if they just work all will be fine. Thanks again! ... much now if they just work all will be fine. Thanks again"
3921726,B016XTRBIU,4,Looks Good..only started using it. Looks Good.. only started using it
3921727,B016XTRBIU,4,good deal for price Three Stars
3921728,B016XTRBIU,5,Great price!  The ink cartridges are performing well so far. Great price! The ink cartridges are performing well so ...
3921729,B016XTRBIU,1,"Lesson learned. Placed them in the printer and upon closing the lid immediately got an error message about ink carriage. Cycled power and same. Unplugged, replugged, and same. Put back in empty HP cartridges and still got the error message. I can't even run any cleaning or alignment functions through printer menus. No two ways about it, these cartridges killed my previously functional printer. Sure, the scanner still works, but so what.
UPDATE:
Was contacted by the company. Was offered a solution that did not work, then offered replacement of the product (to be used in a printer that no longer works), and finally offered a refund which I accepted. They then sent following message: ""Would you please up.date or get rid of the Review. Thanks"" Killed my printer. Lesson learned."
3921730,B016XTRBIU,5,Great Product!  Will purchase from them again!  A++! Great Product! Will purchase from them again
3921731,B016XTRBIU,1,"BUYER BEWARE !! Never again. I guess it should've been expected, buy a cheap refill, get lousy results printing. GARBAGE !! Stay Away ! Save your money."
3921732,B016XTRBIU,1,"Horrible! Leaked all over my printer, made the paper roller malfunction. The hassle gained was not worth the savings. Leaky Mess"
3921733,B016XTRBIU,1,The tab you remove before inserting the cartridge into your printer was defective and exploded all over me when opened. Defective tab
