,asin,overall,review
1397888,B001DKMZ3G,5,Arrived on time. I am sure the little girl will enjoy them I am sure the little girl will enjoy
1397889,B001DKMZ3G,5,"Gift for my granddaughter, who is 11.  She loves to draw and loved the variety of colors.  Makes a great gift. She loves to draw and loved the variety of colors"
1397890,B001DKMZ3G,5,"amazing quality and colors
worth it amazing"
1397891,B001DKMZ3G,5,Excellent product and service.  Great Great
1397893,B001DKMZ3G,5,Good product both price and quality. Five Stars
1397894,B001DKMZ3G,5,Great assortment. Five Stars
1397895,B001DKMZ3G,5,These color very nice and smooth and there are a lot of shades of colors. Very pretty
1397896,B001DKMZ3G,5,excellent Five Stars
1397897,B001DKMZ3G,4,These are great art pencils they blend pretty well and are reasonably priced Four Stars
1397898,B001DKMZ3G,5,Exactly what she wanted. Five Stars
1397899,B001DKMZ3G,2,"Poor color transfer. Very hard, hard to mix and blend.  Not recommended for adult coloring book use. If you want vibrant color, look elsewhere"
1397900,B001DKMZ3G,5,"Wonderful, great assorment of colors, good quality and good price... Very good."
1397902,B001DKMZ3G,5,"People who buy expensive artist quality pencils to color in coloring books have way too much money and not much sense. Sheeple there's always a less expensive product that's going to give you the same results. This is one of those products. Quality doesn't mean that you have to pay an arm and a leg for your supplies! Although I haven't bought from this supplier every time, this is the 6th box of these pencils I've bought. The only thing I don't like is the shabby box they come in and fall out into the shipping box. Hello? Ever heard of tape. Easy fix. Since I'm not going to be using them for something for an art class I'm not returning them but they seriously need to get a handle on the box. I also know I'll end up knocking them on the floor a few times before I use them up. I really like that you get 50 colors to blend and mix up with pens and markers whenever you're creating your masterpieces. FIFTY!!! Colors are listed on the back which is what sold me in the beginning because for some reason other companies want you to guess what colors are in their boxes. I like to know what I'm buying. They have white pencils to add highlights in the box too. I'm quite pleased with this product and I know that I'll buy it again! What's In Your Box?"
1397903,B001DKMZ3G,5,Great Five Stars
1397904,B001DKMZ3G,4,Awesome variety of colors! Box was torn which wouldn't have been a huge deal except this was a gift Four Stars
1397905,B001DKMZ3G,5,Purchased for my niece as a Christmas gift.  They were perfect and the shipping was fast.  I would purchase again. Will purchase again
1397906,B001DKMZ3G,5,a box of many colors.... colorful...
1397907,B001DKMZ3G,4,REal Nice Four Stars
1397908,B001DKMZ3G,5,Well made pencils. You won't go wrong. Nice
1397909,B001DKMZ3G,4,this was a gift. They appeared to be normal. Nothing stood out good or bad. Nothing stood out good or bad
1397910,B001DKMZ3G,4,no comment Four Stars
1397911,B001DKMZ3G,2,"I mean, they're five dollars, so I wasn't expecting much. They're good as light colors if you shade with something else. As others have said, the color variation stinks. I wish I had read the reviews first. Eh."
1397912,B001DKMZ3G,1,Not great color and break easily. Not great color and break easily
1397913,B001DKMZ3G,5,Great Value Good value for money
1397914,B001DKMZ3G,5,Great gift Five Stars
1397915,B001DKMZ3G,5,Good quality and excellent price. Five Stars
1397917,B001DKMZ3G,4,Decent pencils for the price. Four Stars
1397918,B001DKMZ3G,5,these are nice pencils and work as advertised Good pencils
1397919,B001DKMZ3G,5,Excellent color pencils. The have a deep rich look without going over and over the same spot. Five Stars
1397921,B001DKMZ3G,5,nice Five Stars
1397922,B001DKMZ3G,5,a Five Stars
1397923,B001DKMZ3G,5,Perfect for my needs. Five Stars
1397924,B001DKMZ3G,5,"For a cheaper colored pencil, pleasantly surprised. Good colored pencil"
1397925,B001DKMZ3G,5,Got it quickly and they work perfect for coloring! Five Stars
1397927,B001DKMZ3G,5,colorful Five Stars
1397929,B001DKMZ3G,5,Great price. Great sturdy pencils. Loved the colors perfect for coloring. Five Stars
1397930,B001DKMZ3G,5,I just started coloring books. These are working well for me. A good choice
1397931,B001DKMZ3G,5,Very happy with the pencils Good product
1397932,B001DKMZ3G,5,Just as described! Five Stars
1397933,B001DKMZ3G,5,Best pencils I have ever used. Five Stars
1397934,B001DKMZ3G,4,Many beautiful colors to chose from. Four Stars
1397935,B001DKMZ3G,5,LOVE this map pencils.  have already ordered again. Five Stars
1397936,B001DKMZ3G,5,Purchased these as a gift and the recipient loves them. They work great and leave color in nice even fill. No patchy colors and very few broken leads. Great set!
1397937,B001DKMZ3G,5,"Write so smooth, Five Stars"
1397938,B001DKMZ3G,5,Nice set of colored pencils for the whole family. Five Stars
1397939,B001DKMZ3G,5,Good pencils; not cheap as other colored pencils. These are already sharpened and ready to use. Four Stars
1397940,B001DKMZ3G,5,Great assortment of colors for drawing or coloring. I change media's all the time with my art and I really like these. Terrific collection of colors
1397941,B001DKMZ3G,5,just right for the job. Five Stars
1397942,B001DKMZ3G,5,Very good price as gift. Kid loves it. Good price
1397943,B001DKMZ3G,5,d Five Stars
1397944,B001DKMZ3G,4,"I use them for my ""adult"" coloring book and have been found to be pretty good quality. I've had them for about a year and a half. Great value for price"
1397945,B001DKMZ3G,5,Bought for my gf that likes to color and these was a great assortment of many different colors. They were a good price too! I like them a lot. Perfect pack!
1397946,B001DKMZ3G,1,"These colored pencils are a joke. With very light use the lead breaks. And when you try to sharpen it, the lead falls out. Weak"
1397947,B001DKMZ3G,5,Nice set of pencils.  Would recommend.  Compares with other quality pencils.  Color variety is really worth the cost. Can't go wrong for the price. Nice pencils
1397948,B001DKMZ3G,4,"I was surprised how much I like these pencils. For the price they can't be beat. I have Prisma color,Cassell-Faber, Derwent and many other low price pencils. Sargent blends well and goes on smoothly. Colors are good. Good buy for the money. Quite surprised."
1397949,B001DKMZ3G,5,Good quality and nice packaging. good
1397950,B001DKMZ3G,5,"I bought these as gifts for family. They haven't quite been bitten by the coloring bug like I have but they wanted to dabble. These are the best reasonably priced pencils I've tried! They are like Crayolas older more experienced brother. In fact, if you blindly handed me a Sargent pencil I might believe it was meant to be artist grade! I highly recommend these to beginning colorists because I would hate to see someone turned away from such an enjoyable hobby because of bad pencils. Highly recommend! I sneak and use my son's Sargent pencils while he's at school"
1397951,B001DKMZ3G,5,These pencils are a wonderful bargain and I am very happy with them. Five Stars
1397952,B001DKMZ3G,5,Great quality. Five Stars
1397953,B001DKMZ3G,5,My 2 year old loves these!  I put them in a fabric pencil case.  They're much more difficult to break and not as messy as crayons. My 2 year old loves these! I put them ...
1397954,B001DKMZ3G,5,"Great price, good quality. My wife and kids love them Five Stars"
1397955,B001DKMZ3G,5,very well-made pencils with bright color. Five Stars
1397956,B001DKMZ3G,5,Perfect! Five Stars
1397957,B001DKMZ3G,5,great price - they work well Five Stars
1397958,B001DKMZ3G,5,I really like these. They color really nice and don't keep breaking like the crayola ones. I bought them as a Christmas gift for myself and very happy with them. Great coloring pencils
1397959,B001DKMZ3G,5,My nephew is happy with his colored pencils Five Stars
1397960,B001DKMZ3G,5,Good Five Stars
1397962,B001DKMZ3G,5,"So qhick and easy! Comes with batteries! Made in Texas, USA! Made in the USA!"
1397963,B001DKMZ3G,5,Good colors. Five Stars
1397964,B001DKMZ3G,4,Nice set! Four Stars
1397965,B001DKMZ3G,4,I like the pencils Four Stars
1397966,B001DKMZ3G,2,very little pigment Two Stars
1397967,B001DKMZ3G,5,Great bargain price like 5 bucks and couldn't believe the nice quality Five Stars
1397968,B001DKMZ3G,5,Great pencils! Five Stars
1397969,B001DKMZ3G,5,seller is fast and item is exactly as stated Five Stars
1397970,B001DKMZ3G,2,The colors don't match the colors in the same set that I bought in Walmart last year......strange. Two Stars
1397971,B001DKMZ3G,5,"I have purchased three sets of these pencils, for myself, for my grandsons, for my granddaughters. Everyone loves them. they are high quality pencils and the 50 colors make choosing just the right one an adventure for artists.  Highly recommended. For all your coloring adventures"
1397972,B001DKMZ3G,5,"Perfect for the art lover in you! This is top notch color pencils, perfect for any art project. Great color definition, smooth color display. I would recommend this to any art lover. Would absolutely purchase again! Perfect for artist!"
1397973,B001DKMZ3G,2,"Colors aren't vibrant at all,and I have to color for ages to fill a tiny space. Crappy compared to my staedler pencils. Crappy compared to my staedler pencils"
1397974,B001DKMZ3G,5,"These are way better then color&eacute; color pincils .. they don't break easily and they shappen very good ..and look amazing as well

*****update**** i recived 2 black and 2 white pincils..so i am missing two colors.. Will buy again"
1397975,B001DKMZ3G,5,Nice pencils Color easily. Nice pencils. good color. Hold up long.
1397976,B001DKMZ3G,1,"Don't understand how this product got such high reviews. The pencils are so light in color, almost no pigment at all. I have to press so hard, the paper gets so indented. The different shades are not distinct at all. I am sooo disappointed. Now I will go buy some prismacolors. Total waste of money! I am sooo disappointed. Now I will go buy some prismacolors"
1397977,B001DKMZ3G,5,Thank You! Five Stars
1397978,B001DKMZ3G,5,"I do adult coloring to pass my time. These pencils fit my needs. They color well, point doesn't break easy and sharpen well. point doesn't break easy and sharpen well"
1397979,B001DKMZ3G,2,The colors are not as vibrant as I had hoped. Two Stars
1397980,B001DKMZ3G,4,These are great pencils for coloring. Four Stars
1397981,B001DKMZ3G,5,awesome Five Stars
1397982,B001DKMZ3G,4,niece loved this for Christmas could not beet the price Four Stars
1397983,B001DKMZ3G,5,Nice colors. Five Stars
1397984,B001DKMZ3G,5,"I got these for use with an adult colouring book and they're a great set. The gold and silver are very soft and will break very easily, especially when sharpening. After one sharpening, they finished off about 1/4 their original size due to the tip constantly breaking as it got anywhere near sharp.  Other than that, I have no complaints about them!  I bought them again as part of a gift for a friend a few months later.  Good coloured pencils for a good price. Gold and silver are soft and break, but otherwise a great set."
